id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5E1TTFaGngCxLVW5CmSSgN,Spa Dreams,spotify:track:5E1TTFaGngCxLVW5CmSSgN,"Deep Sleep, ",0.994,0.224,88948,0.00667,0.912,7,0.0797,-34.279,1,0.039,66.041,4,0.245
5ORoqWdWRw9n0bAfvDbvnE,Study Music,spotify:track:5ORoqWdWRw9n0bAfvDbvnE,"Asian Zen Spa Music Meditation, ",0.955,0.0669,196534,0.0911,0.992,5,0.0999,-20.285,1,0.0443,75.168,4,0.0374
2hjB6CffGKryWp5Bec3H2J,Sleepy Time (Relaxing Music),spotify:track:2hjB6CffGKryWp5Bec3H2J,"Breathe, ",0.983,0.118,1035000,0.0191,0.958,1,0.128,-30.053,1,0.037,77.569,4,0.0595
29pwVfqcpxEMMiISu1WMgc,Contemplation,spotify:track:29pwVfqcpxEMMiISu1WMgc,"Best Relaxing SPA Music, ",0.911,0.168,1036270,0.022,0.834,2,0.0912,-27.885,1,0.0434,68.076,4,0.0674
3YMOXCsCYZTSdGMOZz8SzI,Delta Waves for Deep Healing Sleep,spotify:track:3YMOXCsCYZTSdGMOZz8SzI,"Binaural Beats Brain Waves Isochronic Tones Brain Wave Entrainment, ",0.735,0.159,1440027,0.479,0.98,0,0.212,-28.307,0,0.077,109.374,4,0.0255
76C3EEgPh8bUmaXPlXsMGE,Candles,spotify:track:76C3EEgPh8bUmaXPlXsMGE,"Jon Hopkins, ",0.868,0.298,148547,0.148,0.843,3,0.11,-26.245,0,0.0438,108.658,4,0.0604
7Jd0MqZq15T4pDWts2G6Yl,Emerald and Stone,spotify:track:7Jd0MqZq15T4pDWts2G6Yl,"Brian Eno, Jon Hopkins, Leo Abrahams, ",0.987,0.324,132307,0.0379,0.907,11,0.0756,-25.247,1,0.0554,120.169,4,0.0384
56izuMFp1xj6IGXOh5efiY,Happiness,spotify:track:56izuMFp1xj6IGXOh5efiY,"Jónsi & Alex, ",0.866,0.0637,560653,0.249,0.974,7,0.093,-16.187,1,0.0429,67.693,3,0.0372
12zGav4UDhMJ9l7vzfVOLJ,Hymn of the Cherubim,spotify:track:12zGav4UDhMJ9l7vzfVOLJ,"USSR Ministry of Culture Chamber Choir, ",0.99,0.136,455813,0.105,0.959,3,0.12,-22.091,0,0.037,75.842,4,0.0323
7660HEb7IyHEKK8sfS38Wn,I Have Loved You For A Thousand Lifetimes,spotify:track:7660HEb7IyHEKK8sfS38Wn,"Michael Whalen, ",0.985,0.176,365080,0.0468,0.915,4,0.0614,-24.255,1,0.0353,67.809,5,0.0631
4zo9nVH8uBk5DnUa92ogWn,Þú ert jörðin,spotify:track:4zo9nVH8uBk5DnUa92ogWn,"Ólafur Arnalds, ",0.983,0.121,274355,0.0791,0.923,0,0.113,-21.275,1,0.0428,168.037,1,0.038
4NsPgRYUdHu2Q5JRNgXYU5,Sweden,spotify:track:4NsPgRYUdHu2Q5JRNgXYU5,"C418, ",0.992,0.429,215500,0.01,0.945,2,0.103,-25.164,1,0.0537,74.677,1,0.213
1cWHaz5GDrhfnkXTIYlGHh,Stars - 2005 Digital Remaster,spotify:track:1cWHaz5GDrhfnkXTIYlGHh,"Brian Eno, ",0.992,0.149,480280,0.0271,0.932,5,0.0632,-33.771,1,0.0487,82.003,3,0.059
5Q5MFVjUWVNgb7XBerPdbQ,Signals - 2005 Digital Remaster,spotify:track:5Q5MFVjUWVNgb7XBerPdbQ,"Brian Eno, ",0.969,0.0672,166560,0.0119,0.944,6,0.12,-41.808,1,0.0457,70.521,1,0.0682
1jMJNYdEpb3c5S6j3Ca9np,Our Eyes Aren't What Make Us See,spotify:track:1jMJNYdEpb3c5S6j3Ca9np,"Mark Isham, ",0.988,0.17,238493,0.0722,0.924,6,0.103,-19.233,1,0.0343,66.182,3,0.0549
1gMURuwnafL9A2LHy6wWlY,Cold Out There,spotify:track:1gMURuwnafL9A2LHy6wWlY,"Jon Hopkins, ",0.909,0.395,209853,0.271,0.917,1,0.179,-13.445,1,0.0379,159.935,4,0.0334
4BaK0vKDFDOSZTscvN9Cdt,Inland Sea - 2005 Digital Remaster,spotify:track:4BaK0vKDFDOSZTscvN9Cdt,"Brian Eno, ",0.95,0.263,84813,0.0208,0.939,7,0.0587,-32.645,1,0.0487,138.718,3,0.0752
3f6CmN29KXYEvnMpPBA4T4,This Barren Land,spotify:track:3f6CmN29KXYEvnMpPBA4T4,"Jasper TX, ",0.702,0.0686,363400,0.021,0.8,7,0.112,-28.012,1,0.0481,79.145,4,0.0858
4WLDFjesbUHfZpf2xvnQyK,Drift - 2005 Digital Remaster,spotify:track:4WLDFjesbUHfZpf2xvnQyK,"Brian Eno, ",0.884,0.255,189467,0.116,0.894,5,0.0792,-29.308,1,0.0437,69.339,3,0.0311
4KyJQKAFvEH4F52qSMuwIF,Olancha Farewell,spotify:track:4KyJQKAFvEH4F52qSMuwIF,"Harold Budd, ",0.992,0.196,138427,0.00687,0.917,7,0.106,-34.255,1,0.0442,72.125,4,0.0605
6zfqokFxhJWV4OGlMv4OZc,Half an Hour,spotify:track:6zfqokFxhJWV4OGlMv4OZc,"9 Hour Sleep, ",0.0409,0.362,1800072,0.657,0.931,1,0.404,-19.872,1,0.094,108.399,4,0.217
1F7vUCER63VfNzvZKTi2pn,Overture (For Other Halfs),spotify:track:1F7vUCER63VfNzvZKTi2pn,"Brian McBride, ",0.948,0.14,398120,0.031,0.92,7,0.11,-28.007,1,0.0457,140.076,4,0.0354
4y5qZUZU5sojHT033PFP26,A Clearing - 2004 Digital Remaster,spotify:track:4y5qZUZU5sojHT033PFP26,"Brian Eno, ",0.986,0.169,247947,0.00154,0.97,5,0.0847,-32.367,1,0.0601,115.74,4,0.0284
4JCQ2ZHe3vACPQo0ABVfEH,At the Mercy of the Waves,spotify:track:4JCQ2ZHe3vACPQo0ABVfEH,"Clem Leek, ",0.96,0.207,299680,0.387,0.97,4,0.751,-22.162,1,0.0825,136.692,4,0.0535
0Z5oEza6OKWhXJBVnlCWzl,Radiant City,spotify:track:0Z5oEza6OKWhXJBVnlCWzl,"Robin Guthrie, Harold Budd, ",0.99,0.223,293480,0.0828,0.828,2,0.0828,-24.326,1,0.0563,129.825,4,0.0356
477naywDON3t1iAF4COlOV,Don't Bother They're Here,spotify:track:477naywDON3t1iAF4COlOV,"Stars Of The Lid, ",0.942,0.109,610213,0.00822,0.885,1,0.129,-28.425,1,0.0529,75.629,3,0.032
75Q2oWlmhsTiM9KTbjyduU,The Plateaux Of Mirror - 2004 Digital Remaster,spotify:track:75Q2oWlmhsTiM9KTbjyduU,"Brian Eno, Harold Budd, ",0.988,0.234,253893,0.0138,0.83,8,0.106,-30.699,0,0.0487,91.085,4,0.034
3Sy6wgTNEp6vSgLs4EyXAf,Flight From The City,spotify:track:3Sy6wgTNEp6vSgLs4EyXAf,"Jóhann Jóhannsson, Yuki Numata Resnick, Caleb Burhans, Ben Russell, Clarice Jensen, ",0.931,0.0949,391160,0.0952,0.934,10,0.107,-21.945,1,0.0371,70.362,3,0.0376
4vHAAUoPpwyyzxCJoRKOQE,Yoga Nidra,spotify:track:4vHAAUoPpwyyzxCJoRKOQE,"Meditation Spa, ",0.995,0.454,142707,0.0203,0.934,10,0.118,-21.373,1,0.0468,69.205,3,0.202
542waU3uXCF7ZVyNDvePHk,Girl Nap,spotify:track:542waU3uXCF7ZVyNDvePHk,"Brian McBride, ",0.953,0.0946,231213,0.181,0.915,4,0.118,-20.99,1,0.0361,77.092,3,0.0338
4VH3rKj1tmhUZtX3U43jBq,The Whispers,spotify:track:4VH3rKj1tmhUZtX3U43jBq,"Harold Budd, ",0.995,0.228,163000,0.00385,0.917,9,0.0858,-35.213,0,0.0449,141.201,3,0.127
3an5DoMqoNpJEQwfA48A4c,Lizard Point - 2004 Digital Remaster,spotify:track:3an5DoMqoNpJEQwfA48A4c,"Brian Eno, ",0.897,0.136,274307,0.0108,0.813,1,0.147,-35.954,1,0.0343,88.529,4,0.0309
6RtdBwIiYavQENjkE6JCba,Don't Go Where I Can't Find You,spotify:track:6RtdBwIiYavQENjkE6JCba,"Eraldo Bernocchi, Harold Budd, Robin Guthrie, ",0.985,0.0821,293627,0.104,0.794,11,0.0907,-21.088,1,0.0379,74.773,1,0.0357
4Piypso6HAayTb3FwJIIaW,Subtext,spotify:track:4Piypso6HAayTb3FwJIIaW,"John Foxx, ",0.989,0.109,359680,0.00459,0.89,9,0.0796,-32.667,0,0.0338,70.122,3,0.0423
2MZSXhq4XDJWu6coGoXX1V,Avril 14th,spotify:track:2MZSXhq4XDJWu6coGoXX1V,"Aphex Twin, ",0.996,0.558,125520,0.0259,0.871,8,0.0969,-30.016,1,0.0458,157.811,4,0.368
6vo5a9n1HWYroioj7k6gZS,Foreshadowed - 2005 Digital Remaster,spotify:track:6vo5a9n1HWYroioj7k6gZS,"Harold Budd, ",0.992,0.342,232440,0.0314,0.906,3,0.0767,-25.319,0,0.0439,100.022,4,0.124
2RWxRXIiwbcKEaplXoplUv,The Girl With the Flesh Colored Crayon,spotify:track:2RWxRXIiwbcKEaplXoplUv,"Aix Em Klemm, ",0.759,0.0931,392293,0.273,0.836,9,0.0888,-18.318,1,0.0365,74.914,1,0.0399
0s5x2cr3VyJYez1W8SKXC0,Ferrum,spotify:track:0s5x2cr3VyJYez1W8SKXC0,"Chihei Hatakeyama, ",0.988,0.23,973880,0.168,0.906,3,0.0967,-22.653,1,0.0481,135.059,3,0.0929
6Qknuz1Nh7tQ5l7ZkjuVA0,Oeillet En Delta,spotify:track:6Qknuz1Nh7tQ5l7ZkjuVA0,"Marsen Jules, ",0.947,0.0619,870013,0.00175,0.903,8,0.108,-27.746,0,0.0468,59.328,3,0.033
3z48KDiozWdduiI0xS0HD3,Stop Everything! It's Snowing,spotify:track:3z48KDiozWdduiI0xS0HD3,"Good Weather For An Airstrike, ",0.961,0.173,238000,0.014,0.826,1,0.0801,-20.717,1,0.042,89.776,4,0.0395
2AI8gjczczIGkUxospO0MF,"Music For Sleep Thunderstorm, Rain",spotify:track:2AI8gjczczIGkUxospO0MF,"Sounds Of Nature : Thunderstorm, Rain, ",0.0202,0.217,1787761,0.911,0.724,1,0.337,-27.515,1,0.18,91.211,4,0.0264
0N21fMeZhrSr8u9L6AqI55,Big Thunderstorm Coming and Going,spotify:track:0N21fMeZhrSr8u9L6AqI55,"Lightning, Thunder and Rain Storm, ",0.219,0.126,1707038,0.616,0.928,5,0.145,-31.856,0,0.0672,79.862,4,0.0167
447IxH36iiDFxVvs5VxqrN,Watching a Storm Through the Window,spotify:track:447IxH36iiDFxVvs5VxqrN,"Pro Sound Effects Library, ",0.911,0.345,194142,0.96,0.939,6,0.215,-17.377,0,0.0602,88.456,4,0.0267
34n0Ecmkfdxlejb6R3VzLL,Healthful Rolling Thunder with Distant Rumbles,spotify:track:34n0Ecmkfdxlejb6R3VzLL,"Nature Sounds, ",0.0596,0.105,570203,0.951,0.91,11,0.882,-24.641,0,0.0623,91.487,4,0.00812
1mQ4mwNuKP24viIgubPJ4X,Thoughtful Approaching Thunderstorm,spotify:track:1mQ4mwNuKP24viIgubPJ4X,"Nature Sounds, ",0.396,0.147,570069,0.621,0.981,0,0.684,-38.051,0,0.0553,104.245,4,0.00001
0mR23YGAIvHrej07yrq7Ln,Thunderstorm Approaching,spotify:track:0mR23YGAIvHrej07yrq7Ln,"Nature Sounds Artists, ",0.946,0.156,256000,0.174,0.945,8,0.291,-39.839,1,0.0645,66.168,3,0.0348
4IqMiwFJbioWQuv1u5c9Vw,Distant Thunder Only,spotify:track:4IqMiwFJbioWQuv1u5c9Vw,"Nature Sounds Artists, ",0.941,0.151,328000,0.167,0.95,1,0.27,-40.69,1,0.0641,67.5,3,0.035
0uvaj8ZRr0TBOYQOpyo6k3,3D Thunderstorm Sound Binaural Recording for Relaxation,spotify:track:0uvaj8ZRr0TBOYQOpyo6k3,"Nature Sounds Nature Music, ",0.236,0.298,795449,1,0.378,8,0.948,-12.938,1,0.0535,75.201,5,0.00001
7dYf0CsWHDLvlP6HJPs3zO,Midnight Thunderstorm Part 2,spotify:track:7dYf0CsWHDLvlP6HJPs3zO,"Lightning, Thunder and Rain Storm, ",0.000385,0.116,4269407,0.338,0.0935,1,0.342,-36.638,1,0.0648,94.453,4,0.0292
1nKY2o8XQG1RvUCpBV5VSK,Relaxing Constant Rain Storm with Distant Thunder Sfx,spotify:track:1nKY2o8XQG1RvUCpBV5VSK,"Nature Sounds, ",0.000626,0.0735,570203,0.997,0.975,8,0.871,-12.484,1,0.0995,81.214,4,0.0119
7C7DqxIUI68ZXsyvaKPkbG,"Sound of Nature - Rain, Thunderstorm",spotify:track:7C7DqxIUI68ZXsyvaKPkbG,"Thunderstorm, ",0.0464,0.0951,318538,0.971,0.0000906,10,0.419,-17.101,0,0.078,87.685,4,0.0181
1wBgKZTMcy7EBDR9xcw77a,Meditative Gentle Rain and Distant Thunder,spotify:track:1wBgKZTMcy7EBDR9xcw77a,"Nature Sounds, ",0.0451,0.0969,570103,0.315,0.752,1,0.484,-28.806,1,0.0523,82.955,3,0.158
0mbGHKzGjJx1omRaqNgwmB,Rain With Light Thunderstorm,spotify:track:0mbGHKzGjJx1omRaqNgwmB,"Nature Sounds, ",0.00583,0.158,1943484,0.574,0.579,8,0.347,-25.155,1,0.179,110.004,4,0.0298
5Y3bt7xbhZwwHfTPK5hWEg,Calm Rolling Thunder and Soothing Rain,spotify:track:5Y3bt7xbhZwwHfTPK5hWEg,"Nature Sounds, ",0.0674,0.0818,570270,0.294,0.893,0,0.359,-25.842,1,0.0898,85.349,3,0.0384
0kStIT9KwDMHaAL8YewhHS,Surrounded by Thunder Rumbles,spotify:track:0kStIT9KwDMHaAL8YewhHS,"Nature Sounds, ",0.0811,0.164,570036,0.913,0.94,10,0.361,-20.818,0,0.0722,114.549,5,0.00001
7qd8HUQEoRTLbV4wd1CXRD,Rain With Distant Thunderstorm,spotify:track:7qd8HUQEoRTLbV4wd1CXRD,"Nature Sounds, ",0.00583,0.158,1943484,0.574,0.579,8,0.347,-25.155,1,0.179,110.004,4,0.0298
0ezWgOdeYbEfeF0NXnMgKr,Discover Relax with a Thunderstorm,spotify:track:0ezWgOdeYbEfeF0NXnMgKr,"Sleep Sounds of Nature, ",0.83,0.12,240000,0.998,0.897,9,0.505,-21.701,1,0.0755,147.787,5,0.00001
4wdTGkZIVGvRL0My0p73P5,Quiet Rain Showers & Rolling Thunder Storms Imix for Mom’s Napping Toddler,spotify:track:4wdTGkZIVGvRL0My0p73P5,"Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief, ",0.00151,0.209,248667,0.991,0.996,7,0.871,-20.653,1,0.06,98.759,4,0.0134
1ZNq9r6JSIuROnQp5vowTZ,Thunderstorm with the Sounds of the Sea,spotify:track:1ZNq9r6JSIuROnQp5vowTZ,"Nature Sounds Artists, ",0.621,0.165,254000,0.402,0.708,11,0.265,-34.173,1,0.091,127.295,3,0.0143
5qP8nQQjOnW8V5LjC3uW1y,Thunder and Rain,spotify:track:5qP8nQQjOnW8V5LjC3uW1y,"Calmsound, ",0.0000228,0.109,600000,0.501,0.715,1,0.493,-28.708,1,0.13,92.535,3,0.0611
0JAn4ycgs3fCWK1QUCulWr,Relaxed Circling Thunderstorm,spotify:track:0JAn4ycgs3fCWK1QUCulWr,"Nature Sounds, ",0.658,0.0884,570336,0.372,0.976,1,0.0761,-37.58,1,0.0397,85.88,4,0.0262
6QsKq1lrQ4PKP2lFBax2wo,Serene Thunderstorm in the Distance,spotify:track:6QsKq1lrQ4PKP2lFBax2wo,"Nature Sounds, ",0.371,0.0658,570603,0.627,0.962,1,0.458,-29.332,1,0.042,52.799,4,0.0238
3Mytf34viXCBpzCCzZeXtf,Rain And Thunder,spotify:track:3Mytf34viXCBpzCCzZeXtf,"Nature Sounds, ",0.00158,0.149,345391,0.587,0.901,1,0.48,-28.436,1,0.0892,105.895,4,0.025
2hojtVUnq9UYVD3sjHfUbU,Rain Downpour,spotify:track:2hojtVUnq9UYVD3sjHfUbU,"Thunderstorm, ",0.189,0.083,114679,0.353,0.993,3,0.454,-25.84,0,0.0462,166.299,1,0.0273
5BPgdqemcwJ5w7SEVvyLrF,Mist and Thunderclaps,spotify:track:5BPgdqemcwJ5w7SEVvyLrF,"Pro Sound Effects Library, ",0.973,0.156,376210,0.178,0.922,2,0.128,-38.711,1,0.0449,89.735,4,0.0305
5xkTHtZiRaazoh87lpeNwY,Peace Piece,spotify:track:5xkTHtZiRaazoh87lpeNwY,"Bill Evans, ",0.982,0.356,402271,0.0314,0.884,0,0.0797,-21.016,1,0.0552,74.695,4,0.0681
0hM8HOa0woleVD9YRQmO6q,One for my baby,spotify:track:0hM8HOa0woleVD9YRQmO6q,"Jan Johansson, ",0.987,0.58,256187,0.083,0.879,5,0.108,-17.358,1,0.0326,64.696,4,0.16
4vuoL9ldmpmZcXm7RkhQvx,The Nearness Of You,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,"Bill Charlap, ",0.761,0.383,447280,0.131,0.194,7,0.0973,-17.764,1,0.033,98.606,4,0.0999
2oEvw0AfrT2fPNpEnBwVml,I Hear A Rhapsody - Digitally Remastered,spotify:track:2oEvw0AfrT2fPNpEnBwVml,"Bill Evans, ",0.995,0.384,280027,0.036,0.94,0,0.13,-25.958,0,0.0449,172.997,3,0.121
01HQIKjcODJCBRFoETqngE,When Sunny Gets Blue,spotify:track:01HQIKjcODJCBRFoETqngE,"McCoy Tyner, ",0.843,0.427,282320,0.114,0.863,2,0.0966,-22.546,0,0.0509,60.484,4,0.101
0wvbb2MxlokwqSvbeoOOHv,Interlude No. 3,spotify:track:0wvbb2MxlokwqSvbeoOOHv,"Keith Jarrett, ",0.993,0.511,77533,0.00211,0.982,3,0.113,-24.812,0,0.195,107.949,5,0.145
1cpANF6zMBoFoxkoIjZHjv,Skating In Central Park - Digitally Remastered,spotify:track:1cpANF6zMBoFoxkoIjZHjv,"Bill Evans, ",0.993,0.478,324200,0.0294,0.948,0,0.105,-25.319,1,0.0453,124.307,3,0.161
0KRjJtrKMJRngSPr4jp1Dl,In Your Own Sweet Way,spotify:track:0KRjJtrKMJRngSPr4jp1Dl,"Wes Montgomery, ",0.992,0.565,293320,0.0694,0.907,3,0.11,-21.971,1,0.0451,121.881,4,0.0806
2kpaRWsZTE96rmw0NBfP0c,I Got It Bad And That Ain't Good,spotify:track:2kpaRWsZTE96rmw0NBfP0c,"Oscar Peterson Trio, ",0.972,0.448,308893,0.0532,0.876,5,0.0863,-27.35,1,0.0454,99.757,4,0.189
7o6IYC4h6NMKoG9r6mZsE4,What Is There To Say,spotify:track:7o6IYC4h6NMKoG9r6mZsE4,"Chico Hamilton, George Duvivier, Howard Roberts, Jim Hall, ",0.987,0.498,173120,0.0187,0.896,4,0.12,-31.981,0,0.0425,102.422,4,0.0997
5Uftxvqqbi70QdCpLb0fKu,God Bless the Child,spotify:track:5Uftxvqqbi70QdCpLb0fKu,"Sonny Rollins, ",0.919,0.48,445240,0.0685,0.00513,2,0.0766,-17.1,1,0.0345,102.546,4,0.143
4ymHy4hzJ09WxvvT7p0Azy,You Go To My Head,spotify:track:4ymHy4hzJ09WxvvT7p0Azy,"Art Pepper, ",0.978,0.575,258040,0.0935,0.452,3,0.109,-15.906,1,0.0858,65.23,4,0.289
5ARta7jvD6MRUiSk54jY5r,My Foolish Heart - Live,spotify:track:5ARta7jvD6MRUiSk54jY5r,"Bill Evans Trio, ",0.92,0.392,298000,0.13,0.501,9,0.624,-23.293,1,0.0341,115.285,4,0.125
3dg1KOZoG8DpV6s7hYkPe4,Dear Old Stockholm,spotify:track:3dg1KOZoG8DpV6s7hYkPe4,"Scott Hamilton, ",0.909,0.576,596947,0.211,0.857,7,0.199,-14.661,0,0.0436,133.588,4,0.296
6joG9hvPqUH0Bm4Zff7Nru,Emily,spotify:track:6joG9hvPqUH0Bm4Zff7Nru,"Paul Desmond, ",0.993,0.263,287373,0.0245,0.859,10,0.105,-26.555,1,0.0398,63.138,3,0.174
3gMMHNUrq3rPeUfgQcAJ2H,Pretty Ballad,spotify:track:3gMMHNUrq3rPeUfgQcAJ2H,"Keith Jarrett, ",0.861,0.404,210066,0.0602,0.901,11,0.703,-26.459,0,0.0422,106.82,3,0.146
1ylwBTCAZ1WlvvMnWm6U3c,Virgo - 2004 - Remaster,spotify:track:1ylwBTCAZ1WlvvMnWm6U3c,"Wayne Shorter, Reginald Workman, McCoy Tyner, Elvin Jones, ",0.971,0.447,426800,0.13,0.444,2,0.108,-14.404,0,0.0386,106.607,4,0.174
3PJMsxg6rz9FOo6xNiASXz,Goodbye Pork Pie Hat,spotify:track:3PJMsxg6rz9FOo6xNiASXz,"Charles Mingus, ",0.957,0.356,342373,0.0937,0.096,8,0.209,-16.64,0,0.0353,86.669,3,0.259
0IffIW3eyCx9aZ36IqOu5o,Infant Eyes - 1999 Digital Remaster,spotify:track:0IffIW3eyCx9aZ36IqOu5o,"Wayne Shorter, ",0.985,0.34,414240,0.0837,0.761,3,0.0945,-12.072,1,0.042,138.689,3,0.131
7f4HuYwZb8BXCqh3Q67MOf,Concierto De Aranjuez,spotify:track:7f4HuYwZb8BXCqh3Q67MOf,"Jim Hall, ",0.937,0.516,1154040,0.201,0.89,2,0.111,-17.528,0,0.0333,130.938,4,0.319
6mQc9F0vBWH0sZbx76aZCf,Lucky To Be Me,spotify:track:6mQc9F0vBWH0sZbx76aZCf,"Bill Evans, ",0.994,0.484,221067,0.021,0.902,4,0.0914,-22.654,1,0.0589,101.396,3,0.11
2K1wCVx3TfTnCspW4GGI4H,'round Midnight,spotify:track:2K1wCVx3TfTnCspW4GGI4H,"Thelonious Monk, ",0.898,0.561,190218,0.251,0.89,5,0.058,-11.405,0,0.0348,120.762,4,0.18
08rTZ8jNknn8VBS3v2o8pT,Lullaby Of The Leaves - 1998 Digital Remaster,spotify:track:08rTZ8jNknn8VBS3v2o8pT,"Gerry Mulligan, ",0.972,0.439,195160,0.082,0.893,0,0.0913,-17.066,1,0.0407,124.69,4,0.494
30KOPTzr6kkko2HdH1HjoI,Our Song,spotify:track:30KOPTzr6kkko2HdH1HjoI,"Art Pepper, ",0.756,0.354,332320,0.286,0.14,0,0.19,-11.546,0,0.0409,115.406,4,0.174
4iEJyAwf1FLU1ZNIHoS7YD,Stolen Moments,spotify:track:4iEJyAwf1FLU1ZNIHoS7YD,"Oliver Nelson, ",0.871,0.536,528093,0.259,0.897,0,0.112,-14.491,0,0.0425,116.205,4,0.306
2QZtOFPATNgKpUJiGUARZk,If You Could See Me Now,spotify:track:2QZtOFPATNgKpUJiGUARZk,"Chet Baker, ",0.935,0.51,318413,0.0364,0.912,3,0.143,-19.576,1,0.0397,112.457,4,0.186
1i82K5tPkCd96KgSWOyBTF,Moonlight In Vermont,spotify:track:1i82K5tPkCd96KgSWOyBTF,"Stan Getz, Astrud Gilberto, ",0.919,0.337,147907,0.375,0.156,1,0.236,-10.749,1,0.0347,125.878,5,0.369
3AeIbfjydFf46N27feEFri,My Funny Valentine,spotify:track:3AeIbfjydFf46N27feEFri,"Gerry Mulligan, Vic Anesini, ",0.972,0.329,246067,0.0317,0.939,5,0.147,-21.514,0,0.0441,75.844,4,0.285
43DXDfmVyZl1pRwjKnzh61,In A Sentimental Mood,spotify:track:43DXDfmVyZl1pRwjKnzh61,"Duke Ellington, John Coltrane, ",0.939,0.458,254893,0.274,0.0122,10,0.127,-11.975,0,0.0347,70.987,4,0.266
58ylMBq2yqYdHyevarkNWa,I Guess I'll Hang My Tears Out To Dry - 1999 Digital Remaster,spotify:track:58ylMBq2yqYdHyevarkNWa,"Dexter Gordon, ",0.907,0.524,322000,0.222,0.00124,3,0.0544,-8.967,1,0.0346,120.71,4,0.324
4d3XHYFFuYYzxWr2cJ6yQl,Angel Eyes - Studio,spotify:track:4d3XHYFFuYYzxWr2cJ6yQl,"Tommy Flanagan, Ron Carter, Tony Williams, ",0.876,0.487,349600,0.145,0.822,5,0.149,-18.67,1,0.0522,110.134,4,0.133
0UdN2gvmo1PPvdF0kFAIMV,Portrait of Jenny,spotify:track:0UdN2gvmo1PPvdF0kFAIMV,"Wynton Kelly, Gordon Burge, ",0.907,0.42,278907,0.136,0.568,0,0.119,-16.439,0,0.0434,178.975,3,0.208
6bbjsAJnozh2qYMS9lFQDz,Hypersleep,spotify:track:6bbjsAJnozh2qYMS9lFQDz,"65daysofstatic, ",0.987,0.281,173400,0.369,0.964,6,0.274,-16.022,0,0.036,76.155,3,0.201
7d4i1kAUl9IZR4i46klvNT,Mývatna,spotify:track:7d4i1kAUl9IZR4i46klvNT,"Dreyma, ",0.942,0.191,270933,0.211,0.869,8,0.111,-18.551,0,0.0384,137.339,5,0.0563
10yIs9zsN0BNnXJpejnZ2v,Back to the Start,spotify:track:10yIs9zsN0BNnXJpejnZ2v,"The Album Leaf, ",0.028,0.561,286960,0.741,0.942,2,0.11,-8.775,1,0.0394,108.019,4,0.235
5N8JUiG7xDh6Qj2bhySXaC,Carmel,spotify:track:5N8JUiG7xDh6Qj2bhySXaC,"Teen Daze, ",0.7,0.689,228250,0.602,0.885,8,0.107,-9.053,1,0.0324,119.999,4,0.651
1frhZSh2UQNthJ5HOkXZig,Chihiro,spotify:track:1frhZSh2UQNthJ5HOkXZig,"Yoste, ",0.933,0.428,216000,0.566,0.581,4,0.0977,-8.352,1,0.0279,139.791,4,0.0847
5GiEgcvmqbD1WgHzICDvOb,Bridges,spotify:track:5GiEgcvmqbD1WgHzICDvOb,"Koresma, ",0.737,0.72,221333,0.708,0.651,1,0.1,-5.21,0,0.0341,90.032,4,0.159
2Qg6YspSCesP9xaO3wrbqd,Modern Driveway - Jon Hopkins Remix,spotify:track:2Qg6YspSCesP9xaO3wrbqd,"Luke Abbott, Jon Hopkins, ",0.858,0.259,258000,0.076,0.876,10,0.101,-25.238,0,0.0378,68.459,4,0.0472
7EMDetZnX07SnEvcXR8yEQ,Ocelot,spotify:track:7EMDetZnX07SnEvcXR8yEQ,"Emancipator, ",0.795,0.589,276080,0.478,0.922,9,0.11,-7.271,0,0.0241,93.013,4,0.31
6htL2c5qW0IhL6QgCawXsK,Kaksi,spotify:track:6htL2c5qW0IhL6QgCawXsK,"Ukkonen, ",0.248,0.597,419120,0.139,0.897,0,0.0847,-26.804,1,0.0435,120.003,5,0.289
2djhM4OeRi2fstWKAhYwHc,The Tourist,spotify:track:2djhM4OeRi2fstWKAhYwHc,"Message To Bears, ",0.819,0.373,264520,0.413,0.301,2,0.374,-11.216,1,0.0349,78.518,4,0.497
3TvSosJDwwgBuqzK8b5mBA,Division,spotify:track:3TvSosJDwwgBuqzK8b5mBA,"Tycho, ",0.00411,0.488,238745,0.902,0.869,0,0.281,-7.876,1,0.0314,172.565,1,0.426
6mInCiYvOXj9jKXJKKMUTG,Contrails,spotify:track:6mInCiYvOXj9jKXJKKMUTG,"Glowworm, ",0.418,0.261,261155,0.576,0.86,2,0.11,-8.747,1,0.0266,89.412,4,0.0893
21NTki3htdOVxJhSuknJK0,Orgoned,spotify:track:21NTki3htdOVxJhSuknJK0,"Kiasmos, ",0.312,0.742,360320,0.613,0.955,7,0.115,-14.524,0,0.0474,117.004,4,0.0369
4l2yPgS0exxRHRXOaiqksw,Kanta's Theme,spotify:track:4l2yPgS0exxRHRXOaiqksw,"Chris Walla, ",0.912,0.209,402893,0.0616,0.894,2,0.102,-21.856,1,0.0381,77.326,3,0.0377
7I8OdKB4wCiUVXaLuHuyHv,All in Here,spotify:track:7I8OdKB4wCiUVXaLuHuyHv,"Emancipator, ",0.0571,0.558,320693,0.687,0.82,3,0.121,-7.996,0,0.0253,90.99,4,0.242
