id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4H8rKQSD1a8qgG8Jwy82MR,Gold Dust - East & Young Remix,spotify:track:4H8rKQSD1a8qgG8Jwy82MR,"Galantis, East, Young, ",0.00142,0.667,293158,0.861,0.00988,2,0.0613,-4.53,1,0.0482,126,4,0.263
3i5wmHjC2dHHtF8XNX7KWv,Eternity - Radio Edit,spotify:track:3i5wmHjC2dHHtF8XNX7KWv,"Tim Mason, Marrs TV, Harrison, ",0.0044,0.568,215238,0.807,0.0000048,7,0.0979,-4.967,0,0.0534,126.021,4,0.386
4xRjLDNEMDhafYfo72iZp2,Another You - CID Radio Edit,spotify:track:4xRjLDNEMDhafYfo72iZp2,"Armin van Buuren, Mr. Probz, ",0.366,0.587,179048,0.929,0.011,9,0.253,-2.473,1,0.0534,126.021,4,0.503
12S9qoznDH1GkSGzJePUwa,Dreams - Lost Kings Remix,spotify:track:12S9qoznDH1GkSGzJePUwa,"Life of Dillon, ",0.281,0.623,206013,0.89,0,7,0.118,-3.832,1,0.0377,127.978,4,0.637
3JZ5bL6UYIeJ5x0SCXUQbO,Hands,spotify:track:3JZ5bL6UYIeJ5x0SCXUQbO,"Gareth Emery, Alastor, London Thor, ",0.0543,0.559,189844,0.672,0.000243,7,0.281,-6.102,1,0.045,128.044,4,0.286
1rBWS8YQnheKdXbDC027gd,Lovin,spotify:track:1rBWS8YQnheKdXbDC027gd,"Breathe Carolina, APEK, Neon Hitch, ",0.0175,0.521,221592,0.841,0,8,0.17,-4.041,1,0.0709,127.986,4,0.469
3yXmslBa2eTtFI2tSXphR1,Earthquake - Radio Edit,spotify:track:3yXmslBa2eTtFI2tSXphR1,"Disco Fries, The Command Sisters, ",0.0775,0.61,225714,0.806,0,9,0.42,-2.99,0,0.0574,125.999,4,0.514
35j3CjgBRoqLp8LsAKsQF4,City Lights,spotify:track:35j3CjgBRoqLp8LsAKsQF4,"Avicii, ",0.00735,0.809,388947,0.829,0.105,7,0.308,-5.937,0,0.246,128.013,4,0.422
7Mw1svSngAwEaKFDjgxdiT,One Click Headshot - Original Mix,spotify:track:7Mw1svSngAwEaKFDjgxdiT,"Feed Me, ",0.000364,0.677,287004,0.91,0.00842,2,0.35,-4.628,1,0.063,109.988,4,0.502
4dARVSVhPP3ZNv7OJiU47t,Find a Way (Anevo Remix) [feat. Rudy],spotify:track:4dARVSVhPP3ZNv7OJiU47t,"Dirty South, Rudy, ",0.0148,0.716,244375,0.833,0.0942,7,0.0787,-4.036,0,0.0443,127.006,4,0.531
2OkU57LVQoynnVyLE1LrPN,Renaissance (feat. Clairity),spotify:track:2OkU57LVQoynnVyLE1LrPN,"Steve James, Clairity, ",0.523,0.546,178996,0.466,0.000823,1,0.0685,-8.337,1,0.0478,119.584,5,0.575
3KY1mFxjBqfRJoKjOgsTAq,Landmines,spotify:track:3KY1mFxjBqfRJoKjOgsTAq,"Pierce Fulton, J Hart, ",0.0266,0.48,196875,0.853,0,8,0.118,-3.508,1,0.0753,127.94,4,0.299
0jg7dmKnwbJJCC8b03WGHq,Undercover - Yotto Radio Edit,spotify:track:0jg7dmKnwbJJCC8b03WGHq,"Lane 8, Matthew Dear, ",0.000874,0.595,202680,0.729,0.449,2,0.0877,-7.714,1,0.0332,121.993,4,0.266
4QQ7Xcd40mLpMyjemaFAB9,Dechorro,spotify:track:4QQ7Xcd40mLpMyjemaFAB9,"Deorro, ",0.00465,0.77,307500,0.837,0.115,5,0.122,-3.978,0,0.0696,127.989,4,0.191
6VbCaW5zcl9Ir5UxewNtw6,Fallen Angel - Dennis Sheperd Radio Edit,spotify:track:6VbCaW5zcl9Ir5UxewNtw6,"Dennis Sheperd, Cold Blue, Ana Criado, ",0.012,0.521,214545,0.911,0.0167,5,0.261,-7.842,0,0.0406,131.967,4,0.332
1AIYrVHnHDGB4eiC1S2PmA,The Journey,spotify:track:1AIYrVHnHDGB4eiC1S2PmA,"Feint, Veela, ",0.00281,0.48,346000,0.626,0.0222,6,0.172,-6.279,1,0.0538,172.041,4,0.233
2k1sEEoUebAN29eplC6goI,Gasoline,spotify:track:2k1sEEoUebAN29eplC6goI,"Noah Neiman, Matthew Steeper, ",0.00114,0.464,228750,0.945,0,5,0.159,-2.334,0,0.408,127.973,4,0.263
30XakGlnxCn4NjBXzRm7KQ,Fibreglasses - Radio Edit,spotify:track:30XakGlnxCn4NjBXzRm7KQ,"Chicane, ",0.059,0.607,192381,0.907,0.901,8,0.0983,-7.624,1,0.034,125.985,4,0.795
4mKaGkUNWrbDtvTl7sZDkt,Can't Forget You (ft. The Nicholas),spotify:track:4mKaGkUNWrbDtvTl7sZDkt,"San Holo, The Nicholas, ",0.00283,0.556,216364,0.76,0.00741,6,0.364,-5.291,0,0.0482,131.983,4,0.19
0bFgXiN0kf7hgmQxCzEQZS,Dance To The Beat,spotify:track:0bFgXiN0kf7hgmQxCzEQZS,"Felguk, Lazy Rich, ",0.0131,0.746,219017,0.854,0.53,6,0.293,-4.408,0,0.117,128.001,4,0.909
5wezJDFwh4DjqCOkEgWwjs,Booty Bounce,spotify:track:5wezJDFwh4DjqCOkEgWwjs,"Tujamo, Taio Cruz, ",0.0235,0.738,195000,0.983,0.0000067,7,0.125,-1.821,0,0.0549,128.006,4,0.674
2RpOP8jT2VkotCNvdzl44i,Bring It Back,spotify:track:2RpOP8jT2VkotCNvdzl44i,"Ephwurd, ",0.000641,0.779,198750,0.97,0.0146,7,0.0497,-3.047,1,0.347,128.064,4,0.335
4oEcoHOoHYAErA3Tbc0EoW,Blast off - Radio Edit,spotify:track:4oEcoHOoHYAErA3Tbc0EoW,"David Guetta, Kaz James, ",0.00255,0.656,187932,0.993,0.00000249,4,0.197,-1.702,1,0.18,127.938,4,0.121
09edPEy68s7QHLbR1Ol2I5,When The Funk Drops,spotify:track:09edPEy68s7QHLbR1Ol2I5,"Deorro, Uberjak'd, Far East Movement, ",0.0347,0.825,236253,0.983,0.035,1,0.0467,-2.526,1,0.0836,127.973,4,0.622
2zW3XCURnRc5YICdyktGyb,Encore,spotify:track:2zW3XCURnRc5YICdyktGyb,"Mercer, ",0.0000407,0.538,186562,0.988,0.278,8,0.0817,-3.778,0,0.19,127.935,4,0.309
5CikXMkcokdfbEcGpUHxnl,Voltage,spotify:track:5CikXMkcokdfbEcGpUHxnl,"Danny Avila, ",0.00432,0.618,176950,0.912,0.214,2,0.428,-5.131,1,0.0646,128.018,4,0.264
4034xiU9Va9uI771cmkhBM,Party People 2K15,spotify:track:4034xiU9Va9uI771cmkhBM,"Ralvero, ",0.00347,0.546,196406,0.988,0.505,8,0.375,-2.331,0,0.105,127.948,4,0.194
1GiSUMdpL8dFUQaF6hogaZ,I Get Up,spotify:track:1GiSUMdpL8dFUQaF6hogaZ,"Autoerotique, ",0.000307,0.586,166452,0.916,0.773,0,0.322,-5.64,1,0.0467,123.978,4,0.234
4XFhI7YMNLz82G6V17UzZM,Hakuna Matata - Hardwell Radio Edit,spotify:track:4XFhI7YMNLz82G6V17UzZM,"R3hab, Hardwell, ",0.000532,0.666,165000,0.93,0.374,5,0.397,-1.301,0,0.0496,127.967,4,0.0886
78HGVRo9dZj1KUyLi5RPQW,The Code - Radio Edit,spotify:track:78HGVRo9dZj1KUyLi5RPQW,"W&W, Ummet Ozcan, ",0.0034,0.677,165000,0.911,0.847,0,0.314,-3.593,1,0.0799,128.04,4,0.278
31MfvCnUGsgaNaRBki67Iz,Wildfire,spotify:track:31MfvCnUGsgaNaRBki67Iz,"Thomas Newson, ",0.0174,0.574,170625,0.953,0.776,1,0.566,-4.634,1,0.0499,127.972,4,0.168
3EHC0gnBrhF1HeSitN2wmD,Get Down,spotify:track:3EHC0gnBrhF1HeSitN2wmD,"Tiësto, Tony Junior, ",0.112,0.8,211874,0.984,0.423,1,0.0312,-4.021,1,0.0974,128.052,4,0.346
6J3s6AGnetL5BfIXNZV3OV,Police,spotify:track:6J3s6AGnetL5BfIXNZV3OV,"Tony Junior, JETFIRE, Rivero, ",0.00586,0.559,214867,0.977,0.00819,7,0.0524,-2.74,0,0.0624,128.019,4,0.232
5W4euf5WPJdAf3hUX1jF8c,Amen,spotify:track:5W4euf5WPJdAf3hUX1jF8c,"Cuebrick, RBYN, ",0.0131,0.448,150000,0.764,0.101,8,0.125,-3.524,0,0.157,128.139,4,0.363
5YRDLHIgHRUbXP5kmQTpKg,Another Chance - Above & Beyond Club Mix ABGT Mix,spotify:track:5YRDLHIgHRUbXP5kmQTpKg,"Above & Beyond, Oceanlab, ",0.0282,0.297,329584,0.6,0.000404,10,0.464,-9.097,1,0.0409,128.07,4,0.205
30DsuDsNq26rCn30NNzoH6,If It Ain't Dutch,spotify:track:30DsuDsNq26rCn30NNzoH6,"Armin van Buuren, W&W, ",0.00481,0.547,173500,0.968,0.0714,11,0.419,-3.956,1,0.258,132.106,4,0.147
79bw2HhGVzSJfLQloyYw6L,Aperture,spotify:track:79bw2HhGVzSJfLQloyYw6L,"Unison, ",0.0698,0.763,202510,0.507,0.00000271,2,0.105,-6.292,0,0.196,128.107,4,0.275
6jmTQwFzejCurofZDz7x9k,Off The Hook,spotify:track:6jmTQwFzejCurofZDz7x9k,"Hardwell, Armin van Buuren, ",0.0113,0.705,177058,0.951,0.503,11,0.346,-3.754,0,0.0743,129.967,4,0.15
5OgKYf0pK46xk36olPiLZW,Unbroken,spotify:track:5OgKYf0pK46xk36olPiLZW,"Quintino, Yves V, Gia Koka, ",0.000466,0.567,185625,0.772,0.0000325,5,0.254,-4.261,1,0.0582,128.073,4,0.0997
3zDNawOBsMoGKjbiq3MIHb,We Are One - Radio Edit,spotify:track:3zDNawOBsMoGKjbiq3MIHb,"Disco Fries, Kaaze, Danyka Nadeau, ",0.0102,0.451,191250,0.786,0,11,0.035,-4.309,0,0.0511,128.11,4,0.313
5CrWOrBw1uglPuVI7OBWLD,D2B - Steve Aoki Remix,spotify:track:5CrWOrBw1uglPuVI7OBWLD,"Max Styler, Charlie Darker, Steve Aoki, ",0.00803,0.632,232500,0.994,0.648,11,0.842,-2.49,1,0.103,128.04,4,0.312
7JtfxqeeErYpp9AsuThVok,Energetic,spotify:track:7JtfxqeeErYpp9AsuThVok,"Chuckie, Rivero, ",0.0137,0.634,274064,0.855,0.928,2,0.0683,-4.013,0,0.0508,128.011,4,0.351
3vEU3RHzVxVloIYEjY3PDb,Feel The Power,spotify:track:3vEU3RHzVxVloIYEjY3PDb,"Julian Jordan, Stino, ",0.0014,0.618,216485,0.966,0.00192,1,0.146,-4.281,0,0.0798,128.024,4,0.555
2TcZ05FR0xQWZOaFWyRWUt,L'Amour Toujours - Tiësto Radio Edit,spotify:track:2TcZ05FR0xQWZOaFWyRWUt,"Dzeko & Torres, Delaney Jane, ",0.00763,0.591,162462,0.931,0.000216,3,0.153,-2.867,1,0.0967,129.975,4,0.174
1V0INjB1wGgzRqX4vserR7,KillaSound,spotify:track:1V0INjB1wGgzRqX4vserR7,"Laidback Luke, ",0.00302,0.687,305707,0.973,0.686,10,0.0848,-4.467,0,0.0455,128.019,4,0.33
1lv9cLxbJAmhh2ZME5nnEL,Lunar,spotify:track:1lv9cLxbJAmhh2ZME5nnEL,"Codeko, ",0.0156,0.596,230625,0.941,0.000018,1,0.36,-3.838,1,0.0636,128.017,4,0.254
1KKdndYJj8eb5K6bDiNj0Q,More Than Ever,spotify:track:1KKdndYJj8eb5K6bDiNj0Q,"Breathe Carolina, Ryos, ",0.00305,0.463,223359,0.798,0.000196,8,0.137,-4.454,0,0.0609,128.031,4,0.239
4yZXJYRVXsFdgGQ6kfn4Ne,On The Run,spotify:track:4yZXJYRVXsFdgGQ6kfn4Ne,"Ummet Ozcan, ",0.00956,0.701,180010,0.916,0.854,11,0.673,-4.005,1,0.0402,128.052,4,0.257
12ZQdr6Ir1x6QByyPdJg9W,Bowser - Original Mix,spotify:track:12ZQdr6Ir1x6QByyPdJg9W,"W&W, Blasterjaxx, ",0.00689,0.616,318750,0.983,0.838,6,0.087,-3.947,0,0.0882,128.033,4,0.136
4hqIZud4k60WWdnZL54fpq,Tremors (feat. Go Comet!),spotify:track:4hqIZud4k60WWdnZL54fpq,"Botnek, GO COMET!, ",0.0113,0.613,176750,0.878,0.00764,2,0.213,-1.48,0,0.0476,127.925,4,0.419
6G2bxlmIL3nJX1Tsy2sSfO,Gangster - Original Mix,spotify:track:6G2bxlmIL3nJX1Tsy2sSfO,"Firebeatz, ",0.00055,0.827,292500,0.973,0.00000595,9,0.0497,-2.84,1,0.333,128.054,4,0.498
6p8IL4pN6Nov1gWDxCQkdu,Be The 1,spotify:track:6p8IL4pN6Nov1gWDxCQkdu,"Faruk Sabanci, Zane Fischer, ",0.00548,0.556,184687,0.925,0.00000275,1,0.322,-3.399,1,0.11,127.941,4,0.398
6LOSim9S9v2saFtPEWGhg6,CNTRL,spotify:track:6LOSim9S9v2saFtPEWGhg6,"Marcus Schössow, Dave Winnel, ",0.0218,0.579,163139,0.942,0.8,7,0.298,-5.455,1,0.0904,128.003,4,0.451
523tBGU7AXeIATRgBIinEe,Hawt,spotify:track:523tBGU7AXeIATRgBIinEe,"Brillz, Ghastly, ",0.00415,0.64,217046,0.989,0.0285,2,0.46,-2.917,1,0.154,127.972,4,0.308
0LZf48V83KyeLDu8XUS5JC,Mercury,spotify:track:0LZf48V83KyeLDu8XUS5JC,"Hugo Cantarra, ",0.00146,0.515,215156,0.996,0.81,7,0.151,-4.426,0,0.0936,128.004,4,0.327
7aUQKqlFwXVxWgEiIfargD,Morphine,spotify:track:7aUQKqlFwXVxWgEiIfargD,"Thomas Gold, Lush & Simon, ",0.0654,0.538,192000,0.833,0.00167,1,0.685,-4.138,0,0.055,127.976,4,0.197
1FOZVeoEE6QCBw7QhsCE4n,The Power of Now - Crystal Lake Remix,spotify:track:1FOZVeoEE6QCBw7QhsCE4n,"Steve Aoki, Headhunterz, Crystal Lake, ",0.00214,0.633,247734,0.949,0.112,4,0.0753,-4.495,0,0.111,127.992,4,0.827
6CAa0NViZe37OrcAg1KJB1,Skies,spotify:track:6CAa0NViZe37OrcAg1KJB1,"Juicy M, Endemix, ",0.000778,0.592,200742,0.776,0.0879,0,0.41,-7.037,0,0.0374,127.99,4,0.487
4KAnP9i0d87ibChqMKRZkI,Spacetunnel - Dyro Edit,spotify:track:4KAnP9i0d87ibChqMKRZkI,"Prism, Funkz, Dyro, ",0.000164,0.689,210024,0.949,0.872,2,0.121,-3.188,1,0.189,127.954,4,0.258
2yrshNVUy2nUEmnBOc4eYS,Sweet Harmony,spotify:track:2yrshNVUy2nUEmnBOc4eYS,"DubVision, ",0.0065,0.686,172543,0.969,0.718,6,0.0459,-3.247,0,0.0526,127.993,4,0.281
61nmh5woqbQN6rWEv2j8lG,YEAHHHH,spotify:track:61nmh5woqbQN6rWEv2j8lG,"Firebeatz, ",0.00268,0.723,276477,0.922,0.368,4,0.264,-4.175,1,0.0925,128.016,4,0.283
0QVyk0TL9lAnlfrT7R4X5M,Perfection,spotify:track:0QVyk0TL9lAnlfrT7R4X5M,"twoloud, Qulinez, ",0.00107,0.562,194226,0.929,0.488,4,0.601,-2.899,0,0.0336,127.937,4,0.272
2uUHq7i2gWA162KAoLPWZD,Cream - Radio Edit,spotify:track:2uUHq7i2gWA162KAoLPWZD,"Tujamo, Danny Avila, ",0.0132,0.703,151875,0.997,0.769,5,0.0775,-2.48,1,0.0442,127.991,4,0.513
2UnjLIBORWFqHmYrmzttg8,Deep Down Low,spotify:track:2UnjLIBORWFqHmYrmzttg8,"Valentino Khan, ",0.00419,0.792,184680,0.906,0.586,1,0.061,-1.538,1,0.0592,126.016,4,0.479
7fjlZORAc9O4Ye8UDKPcja,Temptation,spotify:track:7fjlZORAc9O4Ye8UDKPcja,"Still Young, Simon De Jano, Madwill, ",0.00278,0.542,187500,0.988,0.173,7,0.227,-3.788,1,0.0536,127.955,4,0.179
57V93BKdiPnF1fyBeXvndy,Tonight,spotify:track:57V93BKdiPnF1fyBeXvndy,"An21, Max Vangeli, ",0.00124,0.612,302764,0.922,0.015,9,0.0468,-4.643,0,0.083,127.994,4,0.555
37UloxCFaDkzfnLEVxAUtJ,Turn It Up,spotify:track:37UloxCFaDkzfnLEVxAUtJ,"Henry Fong, Mr. V, ",0.0108,0.585,191250,0.987,0.00314,11,0.0648,-3.27,0,0.0856,127.941,4,0.31
1FdKxh1guv0q8tlUXcJHIM,Like A Boss,spotify:track:1FdKxh1guv0q8tlUXcJHIM,"Dyro, ",0.000829,0.492,243702,0.973,0.0311,0,0.154,-3.3,1,0.273,130.016,4,0.519
5ScluzC21KyxPqnRB3Zjup,Get on Up,spotify:track:5ScluzC21KyxPqnRB3Zjup,"Jauz, Pegboard Nerds, ",0.0185,0.651,229687,0.894,0.0000893,4,0.0745,-3.38,0,0.0585,128.041,4,0.192
2GhizOuKvp1ERczYqHmhkH,Old Skool,spotify:track:2GhizOuKvp1ERczYqHmhkH,"Armin van Buuren, ",0.000646,0.688,236587,0.946,0.171,0,0.35,-5.694,1,0.0637,131.994,4,0.505
0Mmxjqkd9GU2tE3Mq4BZm3,Million Voices - Radio Edit,spotify:track:0Mmxjqkd9GU2tE3Mq4BZm3,"Otto Knows, ",0.00302,0.583,192914,0.871,0.0196,8,0.0843,-6.246,1,0.0405,126,4,0.0765
4O3xKdYhFhmtfptnzmbARN,Lethal Industry,spotify:track:4O3xKdYhFhmtfptnzmbARN,"Sunnery James & Ryan Marciano, ",0.00363,0.594,155611,0.924,0.94,11,0.375,-4.568,0,0.123,128.003,4,0.145
31MInT9OVHWxdyLyJeBjTW,Tung! - Radio Edit,spotify:track:31MInT9OVHWxdyLyJeBjTW,"Deniz Koyu, ",0.00291,0.7,171397,0.954,0.893,7,0.888,-4.321,1,0.0923,127.99,4,0.91
3RqvD3ZcpLHQI4mdcGdIZ1,Color Pop - Radio Edit,spotify:track:3RqvD3ZcpLHQI4mdcGdIZ1,"twoloud, Kaaze, ",0.0398,0.567,169532,0.983,0.000512,11,0.351,-3.813,0,0.0759,128.009,4,0.478
0OMRAvrtLWE2TvcXorRiB9,La Gozadera,spotify:track:0OMRAvrtLWE2TvcXorRiB9,"Gente De Zona, Marc Anthony, ",0.166,0.616,203160,0.989,0,9,0.172,-1.698,0,0.0483,95.036,4,0.906
3FeMpPPhGRKieT8zmlJDQz,Bailando por el Mundo,spotify:track:3FeMpPPhGRKieT8zmlJDQz,"Juan Magán, Pitbull, El Cata, ",0.0316,0.698,195240,0.865,0,4,0.307,-4.083,0,0.0418,130.004,4,0.968
00i0O74dXdaKKdCrqHnfXm,La Mordidita,spotify:track:00i0O74dXdaKKdCrqHnfXm,"Ricky Martin, Yotuel, ",0.0344,0.725,211680,0.903,0,0,0.183,-2.955,1,0.0658,142.006,4,0.948
3EVwqtxoYiJmUd1Ennr10W,6 AM,spotify:track:3EVwqtxoYiJmUd1Ennr10W,"J Balvin, Farruko, ",0.144,0.754,243227,0.743,0,5,0.275,-5.049,0,0.0918,176.015,4,0.739
32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,spotify:track:32lm3769IRfcnrQV11LO4E,"Enrique Iglesias, Descemer Bueno, Gente De Zona, ",0.0467,0.713,243413,0.783,0.00000193,7,0.0449,-3.499,1,0.124,90.937,4,0.954
5Ji2qD1v0TGC5dlKIYA6Oo,Hasta Que Salga El Sol,spotify:track:5Ji2qD1v0TGC5dlKIYA6Oo,"Don Omar, ",0.0235,0.355,245040,0.958,0.00072,4,0.331,-4.029,1,0.349,190.313,3,0.884
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,"Maluma, ",0.132,0.73,207307,0.701,0,5,0.151,-5.885,0,0.106,175.95,4,0.789
1q8NdCAQ9QUjpYiqzdd3mv,Atrévete Te Te,spotify:track:1q8NdCAQ9QUjpYiqzdd3mv,"Calle 13, ",0.0959,0.829,239307,0.878,0,9,0.776,-5.951,1,0.101,87.991,4,0.884
3QHMxEOAGD51PDlbFPHLyJ,Vivir Mi Vida,spotify:track:3QHMxEOAGD51PDlbFPHLyJ,"Marc Anthony, ",0.344,0.655,252347,0.877,0,0,0.349,-3.23,0,0.0344,105.017,4,0.894
42k1KeBehAd83lrGt1okiC,Loca,spotify:track:42k1KeBehAd83lrGt1okiC,"Shakira, El Cata, ",0.342,0.8,183693,0.692,0.00000192,9,0.0554,-5.57,0,0.0614,112.002,4,0.923
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo, ",0.0813,0.467,198773,0.92,0,0,0.0494,-4.78,1,0.239,130.012,4,0.862
1KhskNApqcI0XuIbbeERlw,Magalenha,spotify:track:1KhskNApqcI0XuIbbeERlw,"Sérgio Mendes, ",0.129,0.82,216933,0.633,0,9,0.0972,-13.816,1,0.0745,116.622,4,0.731
1SGpOusZOaKgoyicqZv5MW,Mi primer millon,spotify:track:1SGpOusZOaKgoyicqZv5MW,"Bacilos, ",0.201,0.745,237387,0.924,0.0000501,5,0.121,-3.898,1,0.0355,103.033,4,0.903
26T9IOS6Bi9iOUjKkcZsZo,Tiburon,spotify:track:26T9IOS6Bi9iOUjKkcZsZo,"Proyecto Uno, ",0.198,0.868,302333,0.852,0.000053,0,0.0502,-9.403,1,0.0474,130.155,4,0.913
4nVyHATevhl5RC6Qmoko5H,I Like It,spotify:track:4nVyHATevhl5RC6Qmoko5H,"Enrique Iglesias, Pitbull, ",0.0253,0.659,231787,0.935,0,10,0.0653,-2.739,0,0.107,129.048,4,0.726
5BSclXJTa9B0iURhUjZo50,La Tortura,spotify:track:5BSclXJTa9B0iURhUjZo50,"Shakira, Alejandro Sanz, ",0.0297,0.74,212893,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,4,0.801
1YwPNemawMgGe6sF4U0FTE,Suavemente - Merengue Version,spotify:track:1YwPNemawMgGe6sF4U0FTE,"Elvis Crespo, ",0.238,0.809,266307,0.883,0.00234,8,0.0625,-2.965,1,0.0689,124.096,4,0.913
44f68Zu5X9gJ44ziVnaYoR,La Despedida,spotify:track:44f68Zu5X9gJ44ziVnaYoR,"Daddy Yankee, ",0.0866,0.746,202827,0.993,0.0548,2,0.0689,-2.134,0,0.0499,122.046,4,0.971
7jQBORjiir0pNSKGaHevq9,Mambo No. 5 (A Little Bit of...),spotify:track:7jQBORjiir0pNSKGaHevq9,"Lou Bega, ",0.0972,0.611,220133,0.831,0,5,0.308,-5.394,0,0.394,174.245,4,0.913
4ybicwPYjdnAGPBPn0AGbw,El Taxi - Spanglish Version,spotify:track:4ybicwPYjdnAGPBPn0AGbw,"Pitbull, Lil Jon, Osmani Garcia ""La Voz"", ",0.0788,0.848,228709,0.664,0.0000119,7,0.0743,-10.355,1,0.124,94.97,4,0.849
78DVpEWwmJFC25KGz8fJuE,Clavado en un bar,spotify:track:78DVpEWwmJFC25KGz8fJuE,"Maná, ",0.00737,0.634,310813,0.854,0.00000249,11,0.0664,-3.444,1,0.0369,148.003,4,0.57
3vCeDhrInX8te6SoaqZbvu,La Dueña del Swing,spotify:track:3vCeDhrInX8te6SoaqZbvu,"Los Hermanos Rosario, ",0.505,0.746,259013,0.915,0.0000402,7,0.161,-6.626,0,0.0675,154.985,4,0.806
1GT0Q2ZTeKtIBueYKr4vhr,La Bilirrubina - Live,spotify:track:1GT0Q2ZTeKtIBueYKr4vhr,"Juan Luis Guerra 4.40, ",0.622,0.585,232880,0.977,0,1,0.328,-3.57,1,0.0615,138.264,4,0.799
4d2hD63oUGU3s7L66JD0BE,Dance Again,spotify:track:4d2hD63oUGU3s7L66JD0BE,"Jennifer Lopez, Pitbull, ",0.0159,0.792,237267,0.856,0.00000288,11,0.0981,-5.236,0,0.067,127.988,4,0.696
7xmp7f74I0rxUOPjVuIOE8,Procura,spotify:track:7xmp7f74I0rxUOPjVuIOE8,"ChiChi Peralta, ",0.308,0.805,272667,0.758,0.000661,8,0.12,-7.418,1,0.0352,102.127,4,0.974
3J6vrRMz6EfwH2sgYiyNhc,Oye Mi Canto,spotify:track:3J6vrRMz6EfwH2sgYiyNhc,"N.O.R.E., Daddy Yankee, Nina Sky, Gemstar, Big Mato, ",0.195,0.687,240973,0.945,0.00000283,6,0.281,-2.82,1,0.0537,95.991,4,0.941
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,spotify:track:2bJvI42r8EF3wxjOuDav4r,"Pitbull, Ne-Yo, ",0.0921,0.72,229360,0.802,0,1,0.694,-5.797,1,0.0582,124.043,4,0.716
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Shakira, Wyclef Jean, ",0.284,0.778,218093,0.824,0,10,0.405,-5.892,0,0.0712,100.024,4,0.767
1A5yplwEk6cJbAL63L6bkp,Bailar,spotify:track:1A5yplwEk6cJbAL63L6bkp,"Deorro, Pitbull, Elvis Crespo, ",0.0249,0.75,160305,0.891,0.00000648,9,0.0569,-3.738,1,0.227,128.065,4,0.56
4u5xLMRN0dgKBFFN8FiNgv,Niña Bonita,spotify:track:4u5xLMRN0dgKBFFN8FiNgv,"Chino & Nacho, ",0.271,0.675,216787,0.905,0,9,0.161,-5.062,1,0.115,119.992,4,0.755
6OpHDI8lRiqHLqmUIYUxVr,Te Mando Flores,spotify:track:6OpHDI8lRiqHLqmUIYUxVr,"Fonseca, ",0.214,0.696,227736,0.848,0,0,0.0987,-7.839,1,0.0602,102.038,4,0.888
3QeEd0ldRZKcHixmS9TJQp,La Negra Tiene Tumbao,spotify:track:3QeEd0ldRZKcHixmS9TJQp,"Celia Cruz, ",0.0322,0.795,253053,0.848,0.0000311,11,0.192,-4.442,0,0.0498,110.722,4,0.961
5a12LL01YPhltXHeuWjSnG,El Matador,spotify:track:5a12LL01YPhltXHeuWjSnG,"Los Fabulosos Cadillacs, ",0.0306,0.566,277600,0.911,0.0247,4,0.0574,-9.458,0,0.0791,193.538,4,0.639
0Oe49j06Bjrxs8PltuVeaW,On The Floor,spotify:track:0Oe49j06Bjrxs8PltuVeaW,"Jennifer Lopez, Pitbull, ",0.0905,0.763,230907,0.679,0.000553,11,0.0949,-6.299,1,0.0981,129.997,4,0.451
2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,spotify:track:2EM9zpAc7PVeoAydmbfVIL,"Juanes, ",0.0974,0.764,216707,0.737,0,6,0.0537,-4.378,0,0.0308,97.01,4,0.971
1vlw2pA2GXhqtDxGz1StsM,La Bomba,spotify:track:1vlw2pA2GXhqtDxGz1StsM,"Ricky Martin, ",0.091,0.714,274040,0.96,0.0000165,10,0.232,-5.266,0,0.086,99.179,4,0.847
0LsbET3Vg2eVObPAb1Zu0D,El Taqui Taqui - Original Mix,spotify:track:0LsbET3Vg2eVObPAb1Zu0D,"Ilegales, Pavel De Jesús, Sócrates de Jesús, ",0.0254,0.817,262000,0.959,0.00000812,6,0.0231,-7.215,0,0.0582,133.458,4,0.919
23Fw0qh3Onqn2276LiL2pT,Lloraras,spotify:track:23Fw0qh3Onqn2276LiL2pT,"Oscar D'León, ",0.582,0.708,221008,0.709,0.000516,9,0.0717,-7.555,1,0.0472,96.046,4,0.962
6K5UtSAXChS6Rpm2NZJnrF,Juliana,spotify:track:6K5UtSAXChS6Rpm2NZJnrF,"D.L.G., ",0.331,0.714,296853,0.957,0.00929,7,0.0837,-3.616,1,0.0409,94.062,4,0.965
